"","X.7","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","X","X.1","X.2","X.3","X.4","X.5","X.6","scaling.factor","Fuinc","method.Fuinc","SMILES","dose","dose.units","Cmax","Cmax.units","Cmax.dose","reference","original.reference","link","note","rownr","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"327",14864,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,0.593192277255756,1.00227228628813,1.15045662435918,1.04438272836177,1.42619220947672,0.927677922209768,0.947972544436026,0.624278880062395,0.685146389106783,0.851785069596224,0.760041001945817,"Berezhkovskiy",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.928,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.286,"mg/kg bw",0.0826,"mg/L",0.2891,"Fourtillan1981","Fourtillan1981","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007/BF00561948.pdf","",1,1,0.00611193858072651,0.00972447495040115,0.000881640182613287,0.00521569518488507,0.000925549575559051,0.00120115907217208,0.00525316445641588,0.000478958522298941,0.048957051963313,0.0202275631441039,0.000269034596304457,0.00120753285595189,0.0063295867858024,0.00317204756200545,0.00461836291669034,0.0633900490552588,0.050047033345263,0.0139981963104111,1e-28,1,0.242009039060176,0.590171262079478,0.349253633184372,0.59025644615485,0.678184755856374,0.802414643828472,0.841408705053682,0.522243074857425,0.583684939601764,0.368429632537647,0.401287311174697,0.488588481741639,0.448390993840762,0.402510951983962,0.590171262079478,0.590148383628922
"328",14879,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico","ADMET",0.367426240733178,0.537398259281866,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.28,1.592287632,-0.233058324,"ADMET","no",0.998783368628394,0,0.00121663137160621,5,0.152415401284046,0.52413383834046,0.714151344276414,0.795884907196343,0.798149375638864,0.753925729463638,0.726160920786164,0.86479556883838,0.723477969097475,0.850382552834495,0.761413432876795,"RodgersRowland",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.956,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.071,"mg/kg bw",0.026,"mg/L",0.364,"Bobik1979","Bobik1979","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007/BF00608402.pdf","acute regime only",5,1,0.0017304035823549,0.00559957008361734,0.000602170750317797,0.00427530769400838,0.000569697568771684,0.00107774245403614,0.00441287884341587,0.000729633437903934,0.0568162702343753,0.0222250857819574,0.000296392506188415,0.00140175654507358,0.00696062315185359,0.00348828588694669,0.0053627502912579,0.0633900505914291,0.0488034524281599,0.0142669672285095,-4.81690345279439e-13,0.999999999999999,0.242009039060177,0.649009151687981,0.0988802047059941,0.339882857882692,0.463208269475228,0.657739645232058,0.517906880701531,0.468583675667888,0.490319871490652,0.561256490695334,0.46570713306865,0.536837820820228,0.493987510314024,0.467252181691192,0.649009151687981,0.648983420827291
"329",14901,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico","ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.19515741587826,1.57206597361605,22.5904956605171,4.7932258636847,4.35686856213119,5.19048096292071,3.91640145308847,2.56351342993593,3.27299714750925,15.3949358715251,3.2545975393301,"RodgersRowland",8.290473102,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.143,"mg/kg bw",0.0426,"mg/L",0.2982,"Else1978","Else1978","https://link.springer.com/content/pdf/10.1007/BF00716385.pdf","",3,0.9,0.0155973259788141,0.004104858537444,0.00366289720777772,0.0117613542902282,0.000760629941927069,0.00173196659366828,0.00801444022650942,0.00052912037928549,0.0538010945936397,0.0239167115872829,0.000309784526631498,0.00142484241501645,0.00170283799507831,0.000853400597562472,0.00591722060575576,0.0724773193458348,0.0287021009061012,0.00674113333161851,1.49094630681731e-13,1,0.242009039060176,0.158772773433875,0.89127577021795,0.249156815626343,2.81761323675209,1.80943912157356,0.691481765388244,0.753028953768819,0.890493358501046,0.407015676373454,0.440992578636391,0.577698347518912,0.51630754438583,0.474947471672152,0.158772773433875,0.158772204197669
"330",14907,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","diproticBase",2.6,9.28,1.592287632,-0.233058324,"ADMET","no",0.998783368628394,0,0.00121663137160621,5,0.155157595164382,0.548620696849306,0.766913401443938,0.83171536143893,0.834400380141144,0.79219063823227,0.77163541166497,0.894866216571441,0.773550125883787,0.864888667342914,0.807595435501048,"RodgersRowland",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.956,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.071,"mg/kg bw",0.026,"mg/L",0.364,"Bobik1979","Bobik1979","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007/BF00608402.pdf","acute regime only",4,1,0.00164773571459812,0.00548297576562037,0.000604898563240043,0.0042418619950474,0.000557059734905877,0.00105504503895062,0.0043921217791553,0.000706129706182323,0.0568213408895622,0.0211631572768522,0.000294054085492091,0.00140214326888924,0.00651001318532128,0.00326252517818033,0.00536376622775001,0.0633900497245904,0.050479089275407,0.014635071650427,1.82354202141502e-12,1,0.242009039060172,0.606994236393593,0.0941563265484641,0.332805812784241,0.465306587107725,0.652594153084215,0.506417940823524,0.458715234326358,0.488013531017255,0.543176697063326,0.465748695816083,0.511187373837011,0.490090142486818,0.467381089629745,0.606994236393593,0.606981428498666
"331",14909,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","diproticBase",2.6,9.28,1.592287632,-0.233058324,"ADMET","no",0.998783368628394,0,0.00121663137160621,5,0.155157595164382,0.548620696849306,0.766913401443938,0.83171536143893,0.834400380141144,0.79219063823227,0.77163541166497,0.894866216571441,0.773550125883787,0.864888667342914,0.807595435501048,"RodgersRowland",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.956,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.286,"mg/kg bw",0.0843,"mg/L",0.29505,"Lowenthal1978","Lowenthal1978","https://www.ncbi.nlm.nih.gov/pubmed/?term=Timolol+kinetics+in+chronic+renal+insufficiency","",7,1,0.00164773571459812,0.00548297576562037,0.000604898563240043,0.0042418619950474,0.000557059734905877,0.00105504503895062,0.0043921217791553,0.000706129706182323,0.0568213408895622,0.0211631572768522,0.000294054085492091,0.00140214326888924,0.00651001318532128,0.00326252517818033,0.00536376622775001,0.0633900497245904,0.050479089275407,0.014635071650427,1.82354202141502e-12,1,0.242009039060172,0.606994236393593,0.0941563265484641,0.332805812784241,0.465306587107725,0.652594153084215,0.506417940823524,0.458715234326358,0.488013531017255,0.543176697063326,0.465748695816083,0.511187373837011,0.490090142486818,0.467381089629745,0.606994236393593,0.606981428498666
"332",14922,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,14.2024876967463,2.07666593753903,43.3298687719212,7.97186191320094,7.10486096729341,8.75613063351176,6.08105400701263,3.53395035762035,4.68600210815325,29.5909979266615,4.69163429032282,"RodgersRowland",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.928,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.143,"mg/kg bw",0.0426,"mg/L",0.2982,"Else1978","Else1978","https://link.springer.com/content/pdf/10.1007/BF00716385.pdf","",12,0.9,0.0175660935051927,0.00457540726851021,0.004101540260855,0.0189892257437414,0.00104729935184734,0.00257543816866692,0.0119935326489416,0.000615748236247079,0.0554064348471235,0.0205763126263679,0.000376995223507857,0.00153675538766838,0.00143743434322634,0.000720423342474808,0.00711540411194584,0.0724773196986958,0.0180043192018422,0.00289335509331989,6.65191429195415e-13,1,0.242009039060175,0.134026512188936,1.0037767717253,0.277718195357221,3.15503096988846,2.92141934519099,0.952090319861223,1.11975572550736,1.33261473877129,0.47365248942083,0.454151105304291,0.497012382279417,0.628325372513095,0.512251795889458,0.134026512188936,0.134032249762755
"333",14957,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico","ChemAxon",0.748797932364451,0.856357293780699,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,7.09067857098053,1.25845418367785,17.941678018579,3.79451739805658,3.37279907522915,4.26408863067841,3.09663301405471,2.02144484889158,2.49846795218065,13.0620905624714,2.59447043869853,"Schmitt",8.290473102,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.143,"mg/kg bw",0.0426,"mg/L",0.2982,"Else1978","Else1978","https://link.springer.com/content/pdf/10.1007/BF00716385.pdf","",11,0.9,0.0176287040448885,0.00373853370265418,0.00359218060568972,0.00974617763607635,0.000669621175961263,0.00161792744117375,0.00681932591762666,0.000474403130719081,0.050115146626801,0.026756713643816,0.000280873957586689,0.00129103898887344,0.0019361518450556,0.000970333060450939,0.00514406223086001,0.0724772986727409,0.031013539370938,0.00773700700826356,2.86720443618714e-13,1,0.242009039060176,0.180526978559963,1.00735451685077,0.226921620798433,2.76321585053055,1.49941194401175,0.608746523601149,0.703446713553803,0.757702879736296,0.364925485168524,0.410779890383614,0.646297431010048,0.468123262644482,0.430346329624479,0.180526978559963,0.180527081014128
"334",14971,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","diproticBase",2.6,9.28,1.592287632,-0.233058324,"ADMET","no",0.998783368628394,0,0.00121663137160621,5,4.57791972066623,0.76924356845723,11.3381341002121,2.354633366168,2.09082518357737,2.65204162192632,1.91301695348667,1.22488242733492,1.53123489410318,8.25056268890815,1.58863546872588,"Schmitt",8.290473102,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.143,"mg/kg bw",0.0426,"mg/L",0.2982,"Else1978","Else1978","https://link.springer.com/content/pdf/10.1007/BF00716385.pdf","",8,1,0.0206338374509929,0.0035746766557128,0.00394839159094869,0.00711510001595993,0.000649110830497876,0.0016425525964427,0.00583862745368371,0.000449569025639456,0.051339848773775,0.0409254775379163,0.000268958458381925,0.0012789087618939,0.0030280201909309,0.00151749479947688,0.00493407816019891,0.0633900486014721,0.0243566573984302,0.00711768075782192,8.02817242132399e-14,1,0.242009039060176,0.282332884935282,1.17907642577102,0.216975821287575,3.03722430072976,1.09463077168614,0.590100754998069,0.714153302801173,0.648736383742634,0.345822327414966,0.420818432571926,0.988538104780587,0.448264097303208,0.4263029206313,0.282332884935282,0.282324613856164
"335",14974,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","diproticBase",2.6,9.28,1.592287632,-0.233058324,"ADMET","no",0.998783368628394,0,0.00121663137160621,5,4.57791972066623,0.76924356845723,11.3381341002121,2.354633366168,2.09082518357737,2.65204162192632,1.91301695348667,1.22488242733492,1.53123489410318,8.25056268890815,1.58863546872588,"Schmitt",8.290473102,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.286,"mg/kg bw",0.0607,"mg/L",0.21245,"McGourty1985","McGourty1985","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1038/clpt.1985.195","Extensive metabolizers",6,1,0.0206338374509929,0.0035746766557128,0.00394839159094869,0.00711510001595993,0.000649110830497876,0.0016425525964427,0.00583862745368371,0.000449569025639456,0.051339848773775,0.0409254775379163,0.000268958458381925,0.0012789087618939,0.0030280201909309,0.00151749479947688,0.00493407816019891,0.0633900486014721,0.0243566573984302,0.00711768075782192,8.02817242132399e-14,1,0.242009039060176,0.282332884935282,1.17907642577102,0.216975821287575,3.03722430072976,1.09463077168614,0.590100754998069,0.714153302801173,0.648736383742634,0.345822327414966,0.420818432571926,0.988538104780587,0.448264097303208,0.4263029206313,0.282332884935282,0.282324613856164
"336",14975,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,3.78776610591889,0.672253022763607,9.58425617545458,2.02699138662137,1.80171388271812,2.27783141292277,1.65418887003418,1.07983463175895,1.33465536919491,6.97763174704592,1.38593889035247,"Schmitt",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.928,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.143,"mg/kg bw",0.0291,"mg/L",0.2037,"Mäntylä1983","Mäntylä1983","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007/BF00613822.pdf","it states timolol maleate, but dose considered is the free base",10,1,0.0185263096759987,0.00327247621749183,0.00356847846048262,0.00628776962394652,0.000585665235109154,0.00147699731495974,0.00513535556471387,0.00041480928507392,0.0473519298670696,0.0411886775484708,0.000245727596413543,0.00117428195208084,0.00316915752280366,0.00158829497329095,0.0045066542263632,0.0633900486266006,0.0325980209984417,0.00752838437086515,-8.02817242132397e-14,1,0.242009039060176,0.295492542918756,1.05864626719993,0.198632850834102,2.74498343114048,0.96734917291485,0.532422941008321,0.642172745634668,0.570595062745985,0.319084065441477,0.388130572680898,0.994895592958232,0.409545994022572,0.391427317360279,0.295492542918756,0.29549673921692
"337",14976,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,3.78776610591889,0.672253022763607,9.58425617545458,2.02699138662137,1.80171388271812,2.27783141292277,1.65418887003418,1.07983463175895,1.33465536919491,6.97763174704592,1.38593889035247,"Schmitt",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.928,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.286,"mg/kg bw",0.0826,"mg/L",0.2891,"Fourtillan1981","Fourtillan1981","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007/BF00561948.pdf","",9,1,0.0185263096759987,0.00327247621749183,0.00356847846048262,0.00628776962394652,0.000585665235109154,0.00147699731495974,0.00513535556471387,0.00041480928507392,0.0473519298670696,0.0411886775484708,0.000245727596413543,0.00117428195208084,0.00316915752280366,0.00158829497329095,0.0045066542263632,0.0633900486266006,0.0325980209984417,0.00752838437086515,-8.02817242132397e-14,1,0.242009039060176,0.295492542918756,1.05864626719993,0.198632850834102,2.74498343114048,0.96734917291485,0.532422941008321,0.642172745634668,0.570595062745985,0.319084065441477,0.388130572680898,0.994895592958232,0.409545994022572,0.391427317360279,0.295492542918756,0.29549673921692
"338",14979,"Timolol","26839-75-8",1.33966822431251,0.968036156240705,"in silico",NA,0.4,0.571428571428571,"in vitro","httk","Shibata 2002","zwitterionic",14.08,9.76,1.34,-0.97,"ChemAxon","no",0.00434618652615255,2.08929569534e-07,0.995653813469901,6,3.78776610591889,0.672253022763607,9.58425617545458,2.02699138662137,1.80171388271812,2.27783141292277,1.65418887003418,1.07983463175895,1.33465536919491,6.97763174704592,1.38593889035247,"Schmitt",3.434579439,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.928,"in silico","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",0.286,"mg/kg bw",0.0843,"mg/L",0.29505,"Lowenthal1978","Lowenthal1978","https://www.ncbi.nlm.nih.gov/pubmed/?term=Timolol+kinetics+in+chronic+renal+insufficiency","",2,1,0.0185263096759987,0.00327247621749183,0.00356847846048262,0.00628776962394652,0.000585665235109154,0.00147699731495974,0.00513535556471387,0.00041480928507392,0.0473519298670696,0.0411886775484708,0.000245727596413543,0.00117428195208084,0.00316915752280366,0.00158829497329095,0.0045066542263632,0.0633900486266006,0.0325980209984417,0.00752838437086515,-8.02817242132397e-14,1,0.242009039060176,0.295492542918756,1.05864626719993,0.198632850834102,2.74498343114048,0.96734917291485,0.532422941008321,0.642172745634668,0.570595062745985,0.319084065441477,0.388130572680898,0.994895592958232,0.409545994022572,0.391427317360279,0.295492542918756,0.29549673921692
"339",15032,"Tolbutamide","64-77-7",1.40934226557714,0.972212951284151,"in silico","ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0875412082640336,1.05102542817864,1.10147719316889,0.995438156017982,1.44493438483262,0.856483050842998,0.885076352187823,0.488087660170688,0.572360988071184,0.794463058026503,0.645501763492483,"Berezhkovskiy",1.098909657,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.927,"in silico","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",7.143,"mg/kg bw",63,"mg/L",8.82,"Gross1999","Gross1999","https://www.degruyter.com/view/j/dmdi.1999.15.4/dmdi.1999.15.4.269/dmdi.1999.15.4.269.xml","",6,2.4,0.00197315165514347,0.0222987797462107,0.00184417098965089,0.00849172732688284,0.00204713716868459,0.00252186485830267,0.0103067083356851,0.000817255191692561,0.0899006968539132,0.0422838537000621,0.000498834068279693,0.00221104011034293,0.0138138240420691,0.00692299466938078,0.00842586904080949,0.00825537891386727,0.0102100197642792,0.010229931385754,1.12025743508014e-11,1.00000000000003,0.243053237821011,1.28800224168477,0.112751523151055,1.35349194210687,1.41859306896222,1.30641958875121,1.86103378971326,1.09646298187073,1.14518981507612,0.628657839763508,0.736890957818961,1.0213491231899,0.831390113799488,0.737013370114311,1.28800224168477,1.28799900825689
"340",15206,"Tolbutamide","64-77-7",1.40934226557714,0.972212951284151,"in silico","ChemAxon",0.0526774758100519,0.100082840225143,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.33,NA,2.3,1.36,"ChemAxon","no",0.000850414218312942,0.999149585781687,0,2,0.0265294236610757,0.0508788263191354,0.0401912643231972,0.0848324081222858,0.0864063925628276,0.0738737992400589,0.0532797060168468,0.106988266267478,0.043701135111337,0.131064601668025,0.059764812961438,"RodgersRowland",2,"ul/min/mg S9","S9","this work","this work",0.948,"mg S9/ml",NA,NA,NA,NA,NA,NA,NA,121,0.894,"in silico","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",7.143,"mg/kg bw",49.1,"mg/L",6.874,"Gillen2017","Gillen2017","https://accp1-onlinelibrary-wiley-com.ezproxy.library.wur.nl/templates/jsp/_ux3/_pericles/pdf-viewer/web/viewer.html?file=/doi/pdfdirect/10.1002/cpdd.324","",1,1.3,0.00226074214447282,0.00408176917242732,0.000254420809774224,0.00274753722265588,0.000462821601162288,0.000822343962822682,0.00234229110506057,0.00067723531009046,0.0259634120838019,0.0264270940841591,0.000174611780809553,0.000638431540444209,0.052222434689281,0.0261727271978963,0.00243230825933202,0.0389055543784497,0.036729477859515,0.0197380246186304,1.03780831498556e-10,1.00000000000025,0.243053237820786,4.86922467965324,0.129185265398447,0.247755336717895,0.195708315210942,0.422698034254751,0.420746910147534,0.357540853401166,0.260254567228953,0.520950238531123,0.212814853145917,0.638335605897562,0.291019634682588,0.212810513481403,4.86922467965324,4.86934459495745
"341",15238,"Tolbutamide","64-77-7",1.40934226557714,0.972212951284151,"in silico",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","diproticAcid",5.37,10.87,2.27305028,0.967635865,"ADMET","no",0.00924314893599438,0.990756851064006,0,4,0.02882354927311,0.0525948641509167,0.0389390502621585,0.0823808078001771,0.0859149246873263,0.0707613040460086,0.0510443819541389,0.101197277079122,0.040206288448698,0.128361375203385,0.0555242958259564,"RodgersRowland",2,"ul/min/mg S9","S9","this work","this work",0.948,"mg S9/ml",NA,NA,NA,NA,NA,NA,NA,121,0.912,"in silico","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",7.143,"mg/kg bw",50.1,"mg/L",7.014,"Meredith1991","Meredith1991","https://bpspubs.onlinelibrary.wiley.com/doi/epdf/10.1111/j.1365-2125.1991.tb05587.x","",8,1.4,0.0027036299500873,0.00464440948103916,0.000271325298897888,0.00292281029186364,0.000506550537365906,0.000868327715101379,0.00246917451818719,0.000705135717751951,0.0262914356149418,0.0284787406172427,0.000178564798640275,0.000646511946860153,0.0574854337918257,0.0288097633827303,0.00246321234018601,0.033791286891357,0.0321440246837983,0.0176729002430324,5.29752725926277e-11,1.00000000000013,0.243053237820909,5.35994720669703,0.154493140004989,0.281906493538037,0.208711768382991,0.449663121825176,0.46050048851446,0.377533789174512,0.274352724243021,0.542412090578424,0.215503570614277,0.687892285440645,0.297607997733792,0.215503982286718,5.35994720669703,5.35995597818238
"342",15245,"Tolbutamide","64-77-7",1.40934226557714,0.972212951284151,"in silico",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","diproticAcid",5.37,10.87,2.27305028,0.967635865,"ADMET","no",0.00924314893599438,0.990756851064006,0,4,0.02882354927311,0.0525948641509167,0.0389390502621585,0.0823808078001771,0.0859149246873263,0.0707613040460086,0.0510443819541389,0.101197277079122,0.040206288448698,0.128361375203385,0.0555242958259564,"RodgersRowland",2,"ul/min/mg S9","S9","this work","this work",0.948,"mg S9/ml",NA,NA,NA,NA,NA,NA,NA,121,0.912,"in silico","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",7.143,"mg/kg bw",49.1,"mg/L",6.874,"Gillen2017","Gillen2017","https://accp1-onlinelibrary-wiley-com.ezproxy.library.wur.nl/templates/jsp/_ux3/_pericles/pdf-viewer/web/viewer.html?file=/doi/pdfdirect/10.1002/cpdd.324","",5,1.4,0.0027036299500873,0.00464440948103916,0.000271325298897888,0.00292281029186364,0.000506550537365906,0.000868327715101379,0.00246917451818719,0.000705135717751951,0.0262914356149418,0.0284787406172427,0.000178564798640275,0.000646511946860153,0.0574854337918257,0.0288097633827303,0.00246321234018601,0.033791286891357,0.0321440246837983,0.0176729002430324,5.29752725926277e-11,1.00000000000013,0.243053237820909,5.35994720669703,0.154493140004989,0.281906493538037,0.208711768382991,0.449663121825176,0.46050048851446,0.377533789174512,0.274352724243021,0.542412090578424,0.215503570614277,0.687892285440645,0.297607997733792,0.215503982286718,5.35994720669703,5.35995597818238
"343",15252,"Tolbutamide","64-77-7",1.40934226557714,0.972212951284151,"in silico",NA,0.04,0.0769230769230769,"in vitro","httk","Obach 1999","diproticAcid",5.37,10.87,2.27305028,0.967635865,"ADMET","no",0.00924314893599438,0.990756851064006,0,4,0.02882354927311,0.0525948641509167,0.0389390502621585,0.0823808078001771,0.0859149246873263,0.0707613040460086,0.0510443819541389,0.101197277079122,0.040206288448698,0.128361375203385,0.0555242958259564,"RodgersRowland",11.99646179,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",7.143,"mg/kg bw",41.7,"mg/L",5.838,"Kivisto1992","Kivisto1992","https://link-springer-com.ezproxy.library.wur.nl/content/pdf/10.1007%2FBF00265936.pdf","",11,1.2,0.00239009447595032,0.00410580516341068,0.000239858801572423,0.00260711111950419,0.000447803514417648,0.000767622571967293,0.00218253405125426,0.000623351844566054,0.0232427413049394,0.0251766161386884,0.000157855934530385,0.000571541132341718,0.0508180824882637,0.0254684870441733,0.00217754756360063,0.0447938696226961,0.0439666456372914,0.0133156694119247,-2.25992809788339e-11,0.999999999999945,0.243053237821093,4.73828274948846,0.136576827197161,0.249214273955124,0.184506770440325,0.40109401838526,0.407094104016044,0.333748944333606,0.242503783472695,0.479501418896964,0.190514272991306,0.608130824606001,0.263093224217308,0.190513710780573,4.73828274948846,4.73832317100899
