"","X.4","X.3","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","scaling.factor","Fuinc","method.Fuinc","dose","dose.units","Cmax","Cmax.units","reference","original.reference","X","X.1","X.2","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial","pred.obs.ratio","med.pred.obs.ratio","color"
"223",2071,2071,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","ADMET",0.0598718907405968,0.112979486037243,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4.48,2.26,2.13928013,-0.74271436,"ADMET","No",0.00120082072011456,0.998799179269439,7.244307120291e-06,6,0.0274409541733568,0.0523676905078588,0.0430596684515379,0.0878073636193309,0.0896406815387864,0.0768798853989576,0.055870411228788,0.110060061157792,0.0461885654774305,0.133872034021081,0.0626481311347379,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.872,"in silico",5,"mg/kg",0.062933333,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,4.3,0.0041149974952967,0.00739300876845357,0.000479673504135964,0.00493859028634837,0.000844946657491053,0.00150477912812162,0.0043263881825946,0.00122603620611996,0.0482868273316556,0.0474927494087911,0.000322100186643237,0.00118737900082326,0.0919025306461601,0.0460584726868425,0.00452389557612495,0.1205805311814,0,0.127980472619107,-3.31013727329857e-12,0.999999999999983,0.51316337886611,8.56900052644849,0.235142714016954,0.448741048161066,0.368979618566126,0.759783120976672,0.768133324991866,0.654251794835485,0.480709798066066,0.943104773938427,0.395793666652915,1.14716786011573,0.536833644405394,0.395793000274419,8.56900052644849,8.56901817429628,136.159966713482,31.6590512944572,"Above 5-fold"
"224",2072,2072,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","ADMET",0.0598718907405968,0.112979486037243,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4.48,2.26,2.13928013,-0.74271436,"ADMET","No",0.00120082072011456,0.998799179269439,7.244307120291e-06,6,0.0274409541733568,0.0523676905078588,0.0430596684515379,0.0878073636193309,0.0896406815387864,0.0768798853989576,0.055870411228788,0.110060061157792,0.0461885654774305,0.133872034021081,0.0626481311347379,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.872,"in silico",25,"mg/kg",0.656,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,4.3,0.020574987986572,0.0369650447586151,0.00239836758016208,0.0246929520309157,0.00422473339222776,0.00752389582718459,0.0216319414446026,0.00613018118255441,0.241434142666452,0.237463752989135,0.00161050097315812,0.00593689514892597,0.459512664621086,0.23029236914453,0.0226194784416449,0.602902637351163,0,0.639902348791627,-3.63466053538667e-12,0.999999999999907,2.56581689433056,42.8450036942737,1.17571359923269,2.24370529642581,1.84489813858622,3.79891569706395,3.84066672020705,3.27125905529765,2.40354904940029,4.71552398658032,1.9789683825119,5.735839444182,2.68416828859687,1.97896504964199,42.8450036942737,42.8450919338661,65.3125056315148,31.6590512944572,"Above 5-fold"
"225",2073,2073,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","ADMET",0.0598718907405968,0.112979486037243,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4.48,2.26,2.13928013,-0.74271436,"ADMET","No",0.00120082072011456,0.998799179269439,7.244307120291e-06,6,0.0274409541733568,0.0523676905078588,0.0430596684515379,0.0878073636193309,0.0896406815387864,0.0768798853989576,0.055870411228788,0.110060061157792,0.0461885654774305,0.133872034021081,0.0626481311347379,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.872,"in silico",5,"mg/kg",0.0424,"mg/L","Zhou2016","Zhou2016",NA,NA,NA,4.3,0.0041149974952967,0.00739300876845357,0.000479673504135964,0.00493859028634837,0.000844946657491053,0.00150477912812162,0.0043263881825946,0.00122603620611996,0.0482868273316556,0.0474927494087911,0.000322100186643237,0.00118737900082326,0.0919025306461601,0.0460584726868425,0.00452389557612495,0.1205805311814,0,0.127980472619107,-3.31013727329857e-12,0.999999999999983,0.51316337886611,8.56900052644849,0.235142714016954,0.448741048161066,0.368979618566126,0.759783120976672,0.768133324991866,0.654251794835485,0.480709798066066,0.943104773938427,0.395793666652915,1.14716786011573,0.536833644405394,0.395793000274419,8.56900052644849,8.56901817429628,202.099069020012,31.6590512944572,"Above 5-fold"
"226",2074,2074,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","ADMET",0.0598718907405968,0.112979486037243,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4.48,2.26,2.13928013,-0.74271436,"ADMET","No",0.00120082072011456,0.998799179269439,7.244307120291e-06,6,0.0274409541733568,0.0523676905078588,0.0430596684515379,0.0878073636193309,0.0896406815387864,0.0768798853989576,0.055870411228788,0.110060061157792,0.0461885654774305,0.133872034021081,0.0626481311347379,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.872,"in silico",0.03,"mg/kg",0.00017,"mg/L","Kondo2019","Kondo2019",NA,NA,NA,4.3,2.46899840996114e-05,4.43580510437361e-05,2.87804092318018e-06,2.96315406942517e-05,5.06967976593476e-06,9.02867444995306e-06,2.59583281871791e-05,7.35621697711773e-06,0.000289720953743885,0.000284956486319041,1.93260105161411e-06,7.12427375309872e-06,0.000551415164417638,0.000276350826364789,2.71433724981264e-05,0.000723483218762181,0,0.000767882860144961,8.28210408453993e-12,1,0.0030789802731963,0.0514140013443019,0.00141085623426351,0.00269244619385348,0.00221387763321552,0.00455869856834641,0.00460879978721342,0.00392551063041438,0.00288425868746434,0.00565862844393672,0.00237476191593348,0.00688300691591887,0.00322100175269019,0.00237475791769957,0.0514140013443019,0.0514141072306585,302.435302025305,31.6590512944572,"Above 5-fold"
"227",2080,2080,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0.849947534102833,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.953,"in silico",1,"mg/kg",0.0167,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,1.1,0.000179514135784928,0.000322377721413285,2.20979042962332e-05,0.000246008489539773,3.73979257528627e-05,6.70873695909397e-05,0.000194920067181407,5.40731857653127e-05,0.00220483766242529,0.0020671657274283,1.45541122363885e-05,5.42166071804811e-05,0.00388351041860494,0.00194631663805634,0.00020655796935983,0.0708572328735224,0.018585416586466,0.00168939037861234,1.44683287680943e-12,1,0.102632675773217,0.362098873529598,0.0102579506162816,0.0195676917398049,0.0169983879201794,0.0378474599291959,0.0339981143207843,0.0291684215612781,0.0216577852423786,0.0415947582810098,0.018072439855945,0.0499315393098623,0.0242568537273142,0.0180722023934937,0.362098873529598,0.362105421033737,21.6825672772214,31.6590512944572,"Above 5-fold"
"228",2081,2081,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0.849947534102833,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.953,"in silico",5,"mg/kg",0.062933333,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,1.1,0.000897570773032807,0.00161188877614227,0.000110489533018056,0.00123004256093527,0.000186989648254971,0.000335436882876472,0.000974600432242484,0.000270365956795874,0.0110241894930012,0.0103358294470509,7.27705687750636e-05,0.000271083064698552,0.0194175541014925,0.0097315842021381,0.00103278995476537,0.354286164364991,0.0929270777260609,0.0084469513798396,-3.7428349560827e-12,0.999999999999981,0.513163378866112,1.81049455491772,0.0512897584590176,0.0978384689615947,0.0849919484754279,0.189237317066964,0.169990589322701,0.14584212298977,0.108288936915832,0.207973812919903,0.0903622089590266,0.24965771611234,0.121284281291773,0.090361021566184,1.81049455491772,1.81052729342104,28.768451766534,31.6590512944572,"Above 5-fold"
"229",2082,2082,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0.849947534102833,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.953,"in silico",25,"mg/kg",0.656,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,1.1,0.00448785337053124,0.00805944299216325,0.000552447604378271,0.00615021220905578,0.000934948138654567,0.00167718423045185,0.00487300165431612,0.00135182963640086,0.0551209413039159,0.0516791421253199,0.000363852803908952,0.00135541517282799,0.0970877599094867,0.0486579156793877,0.00516394920585815,1.77143082184514,0.464635416773281,0.0422347596738199,6.09411416433165e-11,1.00000000000156,2.5658168943289,9.05247178643233,0.256448764030356,0.489192290874856,0.424959695675593,0.94618649370089,0.849952853322334,0.729210534979066,0.541444628257347,1.03986895107759,0.451810994294393,1.24828845713333,0.606421339848253,0.451805057609331,9.05247178643233,9.05263547523493,13.7994996744395,31.6590512944572,"Above 5-fold"
"230",2083,2083,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0.849947534102833,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.953,"in silico",5,"mg/kg",0.0424,"mg/L","Zhou2016","Zhou2016",NA,NA,NA,1.1,0.000897570773032807,0.00161188877614227,0.000110489533018056,0.00123004256093527,0.000186989648254971,0.000335436882876472,0.000974600432242484,0.000270365956795874,0.0110241894930012,0.0103358294470509,7.27705687750636e-05,0.000271083064698552,0.0194175541014925,0.0097315842021381,0.00103278995476537,0.354286164364991,0.0929270777260609,0.0084469513798396,-3.7428349560827e-12,0.999999999999981,0.513163378866112,1.81049455491772,0.0512897584590176,0.0978384689615947,0.0849919484754279,0.189237317066964,0.169990589322701,0.14584212298977,0.108288936915832,0.207973812919903,0.0903622089590266,0.24965771611234,0.121284281291773,0.090361021566184,1.81049455491772,1.81052729342104,42.7003432763613,31.6590512944572,"Above 5-fold"
"231",2084,2084,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0.849947534102833,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.953,"in silico",0.03,"mg/kg",0.00017,"mg/L","Kondo2019","Kondo2019",NA,NA,NA,1.1,5.38542406141399e-06,9.67133162074757e-06,6.62937127303789e-07,7.38025467101175e-06,1.12193776984389e-06,2.01262108273293e-06,5.84760200230177e-06,1.62219556861542e-06,6.61451297789645e-05,6.20149706197616e-05,4.36623366039145e-07,1.62649821257845e-06,0.000116505312245687,5.83894989944687e-05,6.19673906623084e-06,0.00212571698621383,0.000557562499270935,5.06817115241324e-05,-1.4507767358973e-12,1,0.0030789802731966,0.0108629661767541,0.000307738517795085,0.000587030750879974,0.00050995163638753,0.00113542379554027,0.00101994342713081,0.000875052644666491,0.000649733555811308,0.00124784274508879,0.000542173194909545,0.00149794615023579,0.000727705610065242,0.000542166070859484,0.0108629661767541,0.0108631626036221,63.89980103973,31.6590512944572,"Above 5-fold"
"232",2085,2085,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.862,"in silico",1,"mg/kg",0.0167,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,4,0.000782942004184624,0.0014060328027224,9.63800657709325e-05,0.000955597302749602,0.000163112046805851,0.000292604504117679,0.000850436475937588,0.000235847737706584,0.00961588823683759,0.00901573162111703,6.34779350814532e-05,0.000236456453694602,0.0169384806777483,0.00848898204449472,0.000900899922312835,0.0266802199648696,0,0.0259095859770533,1.3481237179243e-11,1.00000000000001,0.102632675773205,1.57934551773877,0.0447395430962642,0.0853434174641819,0.0741385121314865,0.147014969653785,0.14828367891441,0.127219349616382,0.0944929417708431,0.181421336697373,0.0788187560396524,0.217771295196064,0.105796558469089,0.0788188178982007,1.57934551773877,1.57934549665018,94.5715878885491,31.6590512944572,"Above 5-fold"
"233",2086,2086,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.862,"in silico",5,"mg/kg",0.062933333,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,4,0.0039147099521895,0.00703016389017425,0.000481900320396015,0.00477798643177226,0.000815560219715803,0.00146302249491399,0.00425218230575872,0.00117923866784857,0.0480794403389766,0.0450786573075747,0.000317389669836505,0.00118228224769872,0.0846924019032167,0.0424449094776843,0.00450449953249145,0.133401102054082,0,0.129547932051717,8.93520714949222e-12,1.00000000000005,0.513163378866047,7.89672745018337,0.223697711553685,0.426717079828482,0.370692554150781,0.73507483565727,0.741418381559821,0.636096736919126,0.472464700639858,0.907106667575825,0.3940937732703,1.0888564567047,0.528982783060841,0.394094082566242,7.89672745018337,7.89672734468545,125.477661419639,31.6590512944572,"Above 5-fold"
"234",2087,2087,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.862,"in silico",25,"mg/kg",0.656,"mg/L","Nezasa2002","Nezasa2002",NA,NA,NA,4,0.019573550098019,0.035150820056213,0.00240950164346159,0.0238899325608732,0.00407780116877277,0.00731511260047836,0.0212609118913452,0.00589619344068013,0.240397205839772,0.225393290452315,0.00158694837650175,0.00591141134037058,0.423462016801185,0.212224551040903,0.0225224980502325,0.667005499336181,0,0.6477396496332,-1.60963537995695e-12,0.999999999999959,2.5658168943305,39.4836379301804,1.11848857702966,2.13358543588546,1.85346280266276,3.67537424013434,3.70709197161161,3.18048373933842,2.3623235434828,4.53553341590779,1.970468900326,5.44428237807523,2.64491396083625,1.97047044679019,39.4836379301804,39.4836374029587,60.1884724545433,31.6590512944572,"Above 5-fold"
"235",2088,2088,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.862,"in silico",5,"mg/kg",0.0424,"mg/L","Zhou2016","Zhou2016",NA,NA,NA,4,0.0039147099521895,0.00703016389017425,0.000481900320396015,0.00477798643177226,0.000815560219715803,0.00146302249491399,0.00425218230575872,0.00117923866784857,0.0480794403389766,0.0450786573075747,0.000317389669836505,0.00118228224769872,0.0846924019032167,0.0424449094776843,0.00450449953249145,0.133401102054082,0,0.129547932051717,8.93520714949222e-12,1.00000000000005,0.513163378866047,7.89672745018337,0.223697711553685,0.426717079828482,0.370692554150781,0.73507483565727,0.741418381559821,0.636096736919126,0.472464700639858,0.907106667575825,0.3940937732703,1.0888564567047,0.528982783060841,0.394094082566242,7.89672745018337,7.89672734468545,186.243571938287,31.6590512944572,"Above 5-fold"
"236",2089,2089,"Rosuvastatin","287714-41-4",0.336808464888331,0.410530703092874,"in silico","BASF",0.0710366739525883,0.132650311012101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",4,-1.62,1.92,-1.24,"BASF","No",0.000397948744304725,0.999602051255695,9.54992529500487e-10,6,0.028327907051353,0.0540372180369497,0.0469425574615323,0.0920057597095134,0.0938893249708749,0.0812150764755088,0.0595386483330782,0.114871213647657,0.0499060519310464,0.137891677226891,0.0669875992790478,"RodgersRowland",0,"ul/min/mg S28","S9","this work","this work",2,"mg S9/ml",165,0.862,"in silico",0.03,"mg/kg",0.00017,"mg/L","Kondo2019","Kondo2019",NA,NA,NA,4,2.34882601832952e-05,4.21809841853989e-05,2.89140198023388e-06,2.86679191513622e-05,4.89336141619862e-06,8.77813514509492e-06,2.55130943402363e-05,7.07543214856425e-06,0.0002884766478164,0.000270471949283277,1.90433805712325e-06,7.09369362830921e-06,0.000508154421579697,0.00025466946196036,2.70269977358169e-05,0.000800406597076602,0,0.00077728757750871,-4.07062598712932e-12,1,0.00307898027319668,0.0473803656484566,0.0013421862961883,0.00256030253022148,0.00222415536941067,0.00441044910020957,0.00444851037836238,0.00381658049786736,0.00283478826002626,0.0054426401142802,0.00236456268701967,0.00653313887157674,0.00317389676187209,0.00236456454276974,0.0473803656484566,0.047380365015881,278.708033226215,31.6590512944572,"Above 5-fold"
"237",2193,2193,"S-Bioallethrin","28434-00-6",1.01839040283211,0.774540086567893,"in silico","ADMET",0.0239943479848448,0.046864219577118,"in silico","LobellSivarajah","LobellSivarajah","neutral",NA,NA,4.654500289,4.654500289,"ADMET","No",1,0,0,1,134.781086500606,80.6689996928156,66.7187113571239,56.7867203226536,98.9680843695198,44.3977950117402,43.8232168708625,5.08707339885628,17.0854271658927,55.3125248513732,18.5266837006917,"RodgersRowland",24.847397260274,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.365,"in silico",4,"mg/kg",0.003675,"mg/L","httk","NHEERL 2015",NA,NA,NA,1.8,0.0258746349721078,0.038244068489152,0.00423260934456804,0.199713899864286,0.00772128424204947,0.00852584871211381,0.0768690593336873,0.000558254711279599,0.0809980714528393,0.0225498645980345,0.000919358745209579,0.00241335224603776,0.00090533603043851,0.000453739144983805,0.0151129909686881,0.123861845066756,0.165396301736991,0.000189566908667687,2.72345328972575e-13,1,0.774540086567891,0.0844136158917026,1.47855056983473,2.32133951375733,3.25585334197542,30.7252153637364,7.01934931095406,3.70689074439731,8.54100659263192,0.429426700984307,0.663918618465896,0.544682719759289,1.5322645753493,0.804450748679254,0.0844136158917026,0.0844165851132661,22.9696913991028,29.0558072751986,"Above 5-fold"
"238",2195,2195,"S-Bioallethrin","28434-00-6",1.01839040283211,0.774540086567893,"in silico","BASF",0.0434507555845871,0.0832828101413258,"in silico","LobellSivarajah","LobellSivarajah","neutral",NA,NA,4.06,4.06,"BASF","No",1,0,0,1,53.0519246638393,37.1761161473693,30.7617673622089,26.1846336107713,45.6167537627323,20.4775144168256,20.2119962263848,2.36891388127011,7.89515222732343,25.5036547179103,8.56034910678766,"RodgersRowland",15.1660535117057,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.598,"in silico",4,"mg/kg",0.003675,"mg/L","httk","NHEERL 2015",NA,NA,NA,1.2,0.0256024816623327,0.0361490320125637,0.00367594582002256,0.131815515016261,0.00595679974658487,0.00601991281501186,0.0483178579609798,0.000397711703205289,0.0735852932980421,0.0228161521072643,0.000656354822126493,0.00211508042140166,0.0013850969373063,0.000694130993536213,0.011204281825401,0.228195094611179,0.175594754904783,0.000358589909891147,7.16698234138357e-14,1,0.774540086567892,0.129146567581007,1.4629989521333,2.19417493247731,2.82765063078659,20.2793100025016,5.41527249689534,2.61735339783124,5.36865088455331,0.305932079388684,0.603158141787231,0.55111478519962,1.09392470354416,0.705026807133888,0.129146567581007,0.129140649960226,35.1419231512944,29.0558072751986,"Above 5-fold"
"239",2217,2217,"Simazine","122-34-9",0.817611399454913,0.704754249928828,"in silico","ADMET",0.208675135856819,0.345295654169126,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",-1.5,1.83,2.356932234,2.356931063,"ADMET","No",0.999999998741071,0,1.2589287390341e-09,5,3.25374429741695,3.62872695807048,3.09482221253781,2.64805674444013,4.50024638741298,2.10542650441463,2.07493249953404,0.38615383407667,0.905530771094148,2.57149326590976,0.976753752674143,"RodgersRowland",0.353606290672451,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.922,"in silico",2,"mg/kg",0.0232,"mg/L","httk","NHEERL 2015",NA,NA,NA,2.1,0.0280185815529792,0.0295689010619553,0.00199375556459182,0.0104243733430574,0.00245401491032936,0.00234304598666067,0.00951994062498142,0.000248856073803058,0.0546963150930743,0.0502637699918584,0.000290533094274455,0.00134589120449518,0.00531669360263232,0.00266455790898066,0.00513103435721101,0.0632894245554772,0.0714656541546009,0.0133417818834336,5.00956073505699e-12,1.00000000000002,0.352377124964396,0.495729007238444,1.60106180302738,1.79477396430684,1.5336581266091,1.60374974508576,2.23092264575396,1.0187156463742,1.05777118055349,0.191427749079275,0.448330451582576,1.21410072444103,0.484221823790758,0.448630401498392,0.495729007238444,0.495731703996402,21.3676296223467,24.3048858846897,"Above 5-fold"
"240",2219,2219,"Simazine","122-34-9",0.817611399454913,0.704754249928828,"in silico","BASF",0.323632803997187,0.489006925515688,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",14.75,4.23,1.78,1.78,"BASF","No",0.999324329195957,4.46683572352669e-08,0.000675626196023127,6,1.19298181956659,1.59635513174925,1.46609608348016,1.26965333219091,2.03381946147467,1.04731678952959,1.02869971423534,0.345909564138959,0.551557229614894,1.22458037200656,0.590038897134741,"RodgersRowland",0.34282334384858,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.951,"in silico",2,"mg/kg",0.0232,"mg/L","httk","NHEERL 2015",NA,NA,NA,1.4,0.0131686934044395,0.0166074815013228,0.00120448444152249,0.0067994377614065,0.00141404788645443,0.00146585193474424,0.00602226642806338,0.000284207541009045,0.0424812498546882,0.0312632436536546,0.000223762475547876,0.00104528032242398,0.00677838980902467,0.00339713727813662,0.00398469708847197,0.112173416835545,0.0868929411869781,0.0171705355609936,-3.67052720524616e-12,0.999999999999987,0.352377124964427,0.632017697811158,0.752496765967974,1.0080413657859,0.926526493478835,1.04606734790869,1.28549807859494,0.637326928149669,0.669140714229264,0.218621185391573,0.348206966022034,0.755150812890207,0.37293745924646,0.348426774141326,0.632017697811158,0.632025540118441,27.2421421470327,24.3048858846897,"Above 5-fold"
"241",2245,2245,"Tolbutamide","64-77-7",0.709210077283183,0.656962871168521,"in silico","ADMET",0.0545165671190242,0.103396321724874,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",5.37,10.87,2.27305028,0.967635865,"ADMET","No",0.00924314893599438,0.990756851064006,0,4,0.0322714323687876,0.0573708746213885,0.046201106198274,0.0896659409025617,0.0946257530288663,0.0778367496921718,0.0572612980513048,0.107583011496235,0.0456384172626053,0.135302928539627,0.0617927809272688,"RodgersRowland",0.121685505295213,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",125,0.94,"in silico",20,"mg/kg",85.3125,"mg/L","httk","Nagata 2007",NA,NA,NA,2,0.0297215671870177,0.0497430172418215,0.00316086876248189,0.0313513794601968,0.00547786373027906,0.00936247151281073,0.0272166445078879,0.00736018462286799,0.293033271030852,0.294823952604804,0.00195118697978146,0.00720566108112004,0.564415359676356,0.282868913852114,0.0274529004929895,0.795241219630299,0.519679156138387,0.334748737330474,1.97384136862363e-12,1.00000000000006,3.28481435584254,52.6261407623642,1.69837526782958,3.01930301923044,2.43143750960146,4.82328914772259,4.97987611843551,4.07063978817858,3.02407161198755,5.66168047912922,2.40191205762993,7.12135151219333,3.25197829963577,2.40188702704001,52.6261407623642,52.6267746701607,0.616863188423317,0.920639629395677,"Within 5-fold"
